Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure,Distance call,Campaign,age group
2501-XWWTZ,Male,51,No,No,0,No,11,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,760.05,11.11,771.16,5,1 year,Yes,No,Young_adult
1221-GHZEP,Female,45,No,No,0,No,62,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,3846.75,1437.16,5283.91,3,4 years+,Yes,No,Young_adult
4098-NAUKP,Male,70,Yes,Yes,1,Yes,68,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.65,5683.6,1381.08,7064.68,3,4 years+,Yes,Yes,Senioir_citizen
2580-ASVVY,Female,23,Yes,No,0,Yes,37,None,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,45.4,1593.1,0,1548.97,4,4 years+,No,No,Under_30
8216-AZUUZ,Female,42,Yes,Yes,3,Yes,42,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.4,4303.65,529.2,4832.85,5,4 years+,Yes,No,Young_adult
2212-LYASK,Male,25,Yes,No,0,Yes,27,None,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,45.85,1246.4,0,1276.4,4,3 years,No,No,Under_30
4692-NNQRU,Female,49,Yes,No,0,Yes,21,Offer D,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,79.2,1742.45,304.71,2047.16,3,2 years,Yes,Yes,Young_adult
7105-BENQF,Male,31,No,Yes,3,No,15,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.85,950.75,655.35,1606.1,4,2 years,Yes,No,Young_adult
6425-JWTDV,Male,43,Yes,No,0,Yes,48,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,855.1,765.6,1620.7,4,4 years+,Yes,Yes,Young_adult
5505-OVWQW,Female,35,No,No,0,No,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.15,353.65,74.46,428.11,5,2 years,Yes,No,Young_adult
1360-RCYRT,Male,45,Yes,Yes,1,Yes,23,Offer D,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,678.75,0,678.75,4,2 years,No,Yes,Young_adult
4415-WNGVR,Female,73,Yes,No,0,Yes,12,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.2,943.85,445.8,1409.65,4,1 year,Yes,No,Senioir_citizen
9606-PBKBQ,Male,69,Yes,No,0,Yes,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,2642.05,191.68,2784.16,1,3 years,Yes,No,Senioir_citizen
6326-MTTXK,Male,56,No,No,0,No,8,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,819.55,26.16,845.71,2,1 year,Yes,Yes,Young_adult
7878-JGDKK,Male,38,No,No,0,No,4,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.55,220.75,120.28,341.03,3,1 year,Yes,Yes,Young_adult
5947-SGKCL,Female,19,Yes,Yes,3,Yes,15,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,1559.25,62.85,1622.1,3,2 years,Yes,Yes,Under_30
1833-TCXKK,Male,50,Yes,No,0,No,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.75,4882.8,1341.45,6224.25,5,4 years+,Yes,Yes,Young_adult
7279-BUYWN,Female,66,No,No,0,No,41,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,1145.95,5835.45,1,4 years+,Yes,No,Senioir_citizen
2995-YWTCD,Female,20,Yes,Yes,1,Yes,19,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.9,467.7,600.02,1067.72,3,2 years,Yes,No,Under_30
7365-BVCJH,Male,40,No,No,0,No,1,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.4,24.4,0,24.4,5,1 year,No,Yes,Young_adult
7389-KBFIT,Female,31,Yes,Yes,2,Yes,2,Offer E,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,30.25,63.75,0,63.75,3,1 year,No,Yes,Young_adult
6620-JDYNW,Female,64,No,No,0,No,18,Offer D,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.6,1156.35,197.46,1353.81,3,2 years,Yes,Yes,Young_adult
6582-PLFUU,Male,40,Yes,Yes,1,Yes,51,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,1476.96,2563.71,4,4 years+,Yes,Yes,Young_adult
1936-UAFEH,Female,43,No,No,0,No,68,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,3319.76,10629.11,4,4 years+,Yes,No,Young_adult
4188-PCPIG,Female,32,Yes,No,0,Yes,57,Offer B,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.35,4124.65,2736,6860.65,3,4 years+,Yes,Yes,Young_adult
8043-PNYSD,Male,48,Yes,Yes,2,Yes,63,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.55,1245.6,672.21,1917.81,5,4 years+,Yes,Yes,Young_adult
6376-GAHQE,Male,48,No,No,0,No,4,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,77.85,299.2,171.2,480.4,2,1 year,Yes,Yes,Young_adult
4480-MBMLB,Female,52,No,No,0,No,36,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.8,3886.45,1022.76,4909.21,3,3 years,Yes,Yes,Young_adult
0224-HJAPT,Male,25,No,No,0,No,5,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,110.05,333.2,2,1 year,Yes,No,Under_30
9818-XQCUV,Female,52,No,No,0,No,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,45.3,51.84,97.14,3,1 year,Yes,No,Young_adult
7636-XUHWW,Male,56,No,No,0,No,2,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,33.7,7.64,41.34,5,1 year,Yes,Yes,Young_adult
1449-XQEMT,Male,33,No,No,0,No,3,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,58.15,45.36,103.51,1,1 year,Yes,Yes,Young_adult
8945-MUQUF,Male,22,No,No,0,No,51,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,2283.27,7120.87,3,4 years+,Yes,Yes,Under_30
8166-ORCHU,Male,73,Yes,No,0,Yes,33,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.55,3055.5,1469.82,4525.32,4,3 years,Yes,No,Senioir_citizen
9114-DPSIA,Male,22,Yes,Yes,3,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81,5750,196.56,5946.56,3,4 years+,Yes,No,Under_30
6481-LXPWL,Male,61,Yes,Yes,1,Yes,56,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5,0,2031.5,3,4 years+,No,No,Young_adult
4484-CGXFK,Female,45,No,No,0,No,3,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,196.15,77.88,274.03,1,1 year,Yes,No,Young_adult
5167-ZFFMM,Male,64,No,No,0,No,1,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,8.56,99.41,3,1 year,Yes,Yes,Young_adult
5248-RPYWW,Female,78,Yes,Yes,1,Yes,72,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,90.15,6716.45,711.36,7427.81,3,4 years+,Yes,No,Senioir_citizen
7854-EDSSA,Male,46,No,No,0,No,22,Offer D,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59,1254.7,1087.46,2342.16,3,2 years,Yes,Yes,Young_adult
9758-MFWGD,Female,75,Yes,Yes,2,No,48,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.9,1388.75,0,1388.75,5,4 years+,No,No,Senioir_citizen
0754-EEBDC,Male,25,Yes,Yes,1,Yes,4,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.9,76.65,98.28,174.93,4,1 year,Yes,Yes,Under_30
3934-HXCFZ,Male,33,Yes,No,0,Yes,23,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,441.6,2628,1,2 years,Yes,Yes,Young_adult
8873-GLDMH,Female,45,No,No,0,No,6,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.85,401.3,166.14,567.44,4,1 year,Yes,No,Young_adult
2230-XTUWL,Female,20,Yes,Yes,2,Yes,48,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,883.35,636.48,1519.83,5,4 years+,Yes,Yes,Under_30
6082-GLJIX,Male,50,No,No,0,No,18,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,331.35,563.94,895.29,5,2 years,Yes,Yes,Young_adult
8249-THVEC,Male,38,Yes,Yes,3,Yes,51,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,997.75,1919.13,2916.88,4,4 years+,Yes,No,Young_adult
5716-EZXZN,Female,56,Yes,No,0,Yes,65,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.05,6416.7,858,7274.7,3,4 years+,Yes,No,Young_adult
8350-NYMVI,Female,35,No,No,0,No,39,None,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0,1597.05,3,4 years+,No,No,Young_adult
1628-BIZYP,Male,60,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,15.2,100.2,4,1 year,Yes,No,Young_adult
9210-IAHGH,Female,57,No,No,0,No,7,Offer E,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,163.45,614.25,1,1 year,Yes,Yes,Young_adult
4130-MZLCC,Female,24,No,No,0,No,5,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,244.75,215.1,459.85,3,1 year,Yes,No,Under_30
9640-ZSLDC,Female,29,Yes,Yes,5,Yes,53,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,60.6,3297,1695.47,4992.47,4,4 years+,Yes,No,Under_30
2234-XADUH,Female,30,Yes,Yes,2,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.2,7362.9,2135.52,9453.04,4,4 years+,Yes,No,Young_adult
5686-CMAWK,Male,41,No,No,0,No,17,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,86.75,1410.25,845.07,2255.32,5,2 years,Yes,No,Young_adult
7341-LXCAF,Male,24,Yes,No,0,Yes,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.4,194.56,495.96,1,1 year,Yes,No,Under_30
2135-DQWAQ,Female,37,No,No,0,No,5,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,228.7,659.15,4,1 year,Yes,Yes,Young_adult
7502-BNYGS,Female,29,Yes,No,0,Yes,46,Offer B,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168,1466.48,4634.48,5,4 years+,Yes,Yes,Under_30
2668-TZSPS,Male,32,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,20.45,39.61,60.06,5,1 year,Yes,No,Young_adult
8735-DCXNF,Male,34,Yes,No,0,Yes,10,Offer D,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,218.5,787.35,3,1 year,Yes,Yes,Young_adult
1206-EHBDD,Female,56,Yes,No,0,Yes,56,Offer B,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.3,4513.65,237.44,4751.09,3,4 years+,Yes,Yes,Young_adult
5448-VWNAM,Female,49,No,Yes,3,No,19,Offer D,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1375.6,152.38,1527.98,4,2 years,Yes,Yes,Young_adult
1755-RMCXH,Male,37,Yes,Yes,2,Yes,2,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,40.25,14.54,54.79,4,1 year,Yes,Yes,Young_adult
0640-YJTPY,Male,19,Yes,Yes,1,Yes,72,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21,1493.75,410.4,1904.15,5,4 years+,Yes,Yes,Under_30
2034-CGRHZ,Male,73,No,No,0,No,24,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,77.52,2574.22,3,2 years,Yes,No,Senioir_citizen
9668-PUGNU,Male,20,Yes,No,0,Yes,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,2284.78,4100.98,4,4 years+,Yes,No,Under_30
4713-LZDRV,Female,80,No,No,0,No,2,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05,63.82,258.87,3,1 year,Yes,Yes,Senioir_citizen
0336-KXKFK,Male,43,No,No,0,No,72,None,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0,4390.25,3,4 years+,No,No,Young_adult
5176-LMJXE,Female,34,No,No,0,No,47,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.55,945.7,2100.43,3046.13,4,4 years+,Yes,No,Young_adult
6567-HOOPW,Female,69,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,20.06,99.26,3,1 year,Yes,No,Senioir_citizen
9770-KXGQU,Female,52,No,No,0,No,53,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,98.6,5311.85,1557.67,6869.52,3,4 years+,Yes,No,Young_adult
7175-NTIXE,Female,26,No,No,0,No,25,None,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,541.75,2534.7,3,3 years,Yes,No,Under_30
4501-UYKBC,Female,65,No,No,0,No,46,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,3255.35,737.84,3993.19,3,4 years+,Yes,No,Senioir_citizen
0320-DWVTU,Female,46,No,No,0,No,53,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.5,5424.25,2309.21,7733.46,3,4 years+,Yes,Yes,Young_adult
9734-YWGEX,Female,27,No,No,0,No,9,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,98.3,923.5,348.84,1272.34,2,1 year,Yes,No,Under_30
4741-WWJQZ,Female,49,Yes,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,53.16,247.71,3,1 year,Yes,Yes,Young_adult
4849-PYRLQ,Female,80,No,No,0,No,56,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,73.25,4054.2,2088.8,6125.84,3,4 years+,Yes,No,Senioir_citizen
0311-QYWSS,Female,63,No,No,0,No,6,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,314.6,234.96,549.56,3,1 year,Yes,No,Young_adult
8433-WXGNA,Male,55,No,No,0,No,2,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,84.32,273.52,1,1 year,Yes,No,Young_adult
2138-VFAPZ,Female,40,Yes,Yes,1,Yes,14,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,214.62,478.27,4,2 years,Yes,Yes,Young_adult
2700-LUEVA,Male,49,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,36.28,57.03,3,1 year,Yes,No,Young_adult
2266-FUBDZ,Male,19,Yes,Yes,3,Yes,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,697.05,975.9,3,2 years,Yes,No,Under_30
5027-YOCXN,Male,23,Yes,No,0,Yes,51,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.05,5686.4,1363.23,7029.35,3,4 years+,Yes,No,Under_30
6582-OIVSP,Female,25,No,No,0,No,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.3,45.3,47.36,92.66,5,1 year,Yes,No,Under_30
8398-TBIYD,Female,45,No,No,0,No,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,6185.15,610.56,6795.71,3,4 years+,Yes,Yes,Young_adult
9081-WWXKP,Female,64,Yes,Yes,1,Yes,47,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,1755.45,2628.85,5,4 years+,Yes,No,Young_adult
2669-QVCRG,Female,32,No,No,0,No,41,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.3,3190.65,321.03,3511.68,4,4 years+,Yes,No,Young_adult
3572-UOLYZ,Female,28,No,Yes,2,No,46,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,3958.85,187.68,4146.53,3,4 years+,Yes,No,Under_30
9824-QCJPK,Male,47,Yes,No,0,Yes,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20,666.75,783.72,1450.47,3,3 years,Yes,No,Young_adult
6992-TKNYO,Male,34,Yes,No,0,Yes,38,Offer C,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69,2669.45,1220.18,3889.63,4,4 years+,Yes,Yes,Young_adult
6976-BWGLQ,Female,64,Yes,Yes,3,Yes,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.2,1787.35,2829.6,4616.95,3,4 years+,Yes,Yes,Young_adult
3745-HRPHI,Male,49,Yes,Yes,3,No,66,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.65,3632,0,3585.25,5,4 years+,No,No,Young_adult
5996-EBTKM,Female,46,Yes,Yes,1,Yes,67,Offer A,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.9,4615.9,993.61,5609.51,3,4 years+,Yes,Yes,Young_adult
7599-FKVXZ,Male,54,Yes,No,0,Yes,42,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,101.22,4613.92,1,4 years+,Yes,No,Young_adult
1020-JPQOW,Female,63,Yes,No,0,Yes,56,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.55,5116.6,156.8,5313.4,4,4 years+,Yes,No,Young_adult
0506-YLVKJ,Male,54,Yes,Yes,1,Yes,46,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,917.45,2112.32,3029.77,3,4 years+,Yes,No,Young_adult
4163-KIUHY,Male,21,No,No,0,No,35,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.6,901.25,1394.4,2295.65,4,3 years,Yes,No,Under_30
2466-NEJOJ,Male,58,Yes,Yes,3,Yes,8,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,169.75,209.36,379.11,4,1 year,Yes,Yes,Young_adult
4701-MLJPN,Male,60,No,No,0,No,31,Offer C,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,47.43,1773.08,3,3 years,Yes,Yes,Young_adult
7054-LGEQW,Female,23,No,No,0,No,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,5.12,51.07,2,1 year,Yes,Yes,Under_30
4115-UMJFQ,Male,37,No,No,0,No,69,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.75,2492.25,0,2642.25,5,4 years+,No,No,Young_adult
0886-QGENL,Female,72,Yes,No,0,Yes,27,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,1237.14,3991.59,1,3 years,Yes,No,Senioir_citizen
